"ID","direct_est","direct_var","direct_ci_upper","direct_ci_lower","indirect_est","indirect_var","indirect_ci_upper","indirect_ci_lower"
95951,0.224719542015192,0.015820484660347,0.471242847903593,-0.0218037638732089,0.0695069457578571,0.0020496953018784,0.158241494255813,-0.0192276027400988
19861,0.227614919766279,0.0155580046759761,0.472084619923433,-0.0168547803908754,0.0666115666257228,0.00176710021754406,0.149002359301453,-0.0157792260500073
97096,0.210491526233252,0.0159334201863631,0.45789317844829,-0.0369101259817859,0.0837349769279565,0.00219416556629494,0.175543455124183,-0.00807350126827006
25327,0.214249327455901,0.01595829840414,0.461844049063315,-0.0333453941515119,0.0799771646175446,0.00209268981583179,0.169637533521558,-0.00968320428646895
35700,0.228392366720781,0.0158671006167255,0.475278602916647,-0.018493869475086,0.0658341268478334,0.0017710529400727,0.14831701561004,-0.0166487619143732
52841,0.213754408471621,0.0150169037791111,0.453935210122756,-0.0264263931795127,0.0804720930948194,0.00275584939088804,0.183362724112086,-0.0224185379224475
63,0.224028146131828,0.0153939529590263,0.467205522505129,-0.0191492302414732,0.0701983466752415,0.00210225884157394,0.160063472115239,-0.0196667787647556
8369,0.225322119555019,0.015581697871948,0.469977899645303,-0.0193336605352654,0.0689043691928447,0.00198332155393844,0.156190382262807,-0.0183816438771174
11234,0.226166437924221,0.0158802170003697,0.473154696087655,-0.0208218202392133,0.0680600594043742,0.00204864659018638,0.156771904804842,-0.0206517859960932
70805,0.21658338345301,0.0156706972586872,0.461936879883794,-0.028770112977775,0.0776431483923586,0.00213907876998919,0.168291827418225,-0.0130055306335076
20452,0.234980849776531,0.0151268584069714,0.476039356485694,-0.0060776569326321,0.0592456389749894,0.00191008253370711,0.144904867300739,-0.0264135893507605
43399,0.205993721269497,0.0154143013219466,0.449331765516649,-0.0373443229776545,0.0882327720266367,0.00251272761891325,0.186480111307027,-0.0100145672537532
72632,0.228852846934379,0.0156489785234664,0.4740362611039,-0.0163305672351426,0.0653736627663062,0.00205228615949348,0.154164274713599,-0.0234169491809863
39737,0.244464474843855,0.015196043127713,0.486073609424072,0.00285534026363779,0.0497620153483925,0.00204268298239153,0.138344646606386,-0.0388206159096015
1592,0.218856010310808,0.0155317360424907,0.463119238040892,-0.0254072174192751,0.0753704889422922,0.00232046336387002,0.169784282729196,-0.0190433048446119
55960,0.212907111179933,0.0150830886256656,0.453616612123237,-0.0278023897633705,0.0813193779828777,0.00234107228618389,0.176151507473065,-0.0135127515073096
56177,0.215397018409307,0.0161341891424297,0.464352482691443,-0.0335584458728286,0.0788294788203864,0.00204307130506919,0.167420529644751,-0.00976157200397794
75268,0.238312655970044,0.0148403711380377,0.477077549977914,-0.000452238037825708,0.0559138422397182,0.00202590132148749,0.144131847778746,-0.03230416329931
85495,0.227187209927182,0.0162096631810145,0.476724288549155,-0.0223498686947914,0.0670392856439507,0.00183209930960883,0.150931681326065,-0.0168531100381637
2431,0.221827673524028,0.0159493140563328,0.469352688756267,-0.0256973417082117,0.0723988240698686,0.00193476334104673,0.1586096917283,-0.0138120435885629
50572,0.225102272188547,0.0156719969354415,0.470465942819598,-0.0202613984425048,0.0691242262359313,0.00214456588261998,0.159889095686342,-0.0216406432144799
67458,0.243192446253847,0.0158962969026647,0.490305719780612,-0.0039208272729184,0.0510340456212086,0.00160253390764712,0.129494660040116,-0.0274265687976988
62158,0.218323679469911,0.0159391834393458,0.465770071275765,-0.0291227123359441,0.0759028091003311,0.00191912523556317,0.161764561727277,-0.00995894352661469
73670,0.233509334649373,0.015407894185719,0.476796800475403,-0.0097781311766571,0.0607171537931726,0.00189328824539348,0.145998973839319,-0.0245646662529738
72794,0.219938390105901,0.0150032186548921,0.46000972667201,-0.0201329464602076,0.0742880980986654,0.00228162080588303,0.167908354294847,-0.0193321580975159
86534,0.204507928124028,0.0152558235573471,0.446591835006175,-0.0375759787581189,0.0897185647674374,0.00228393658041724,0.183386319746137,-0.00394919021126258
16966,0.228314901459914,0.0155276913085665,0.472546321924825,-0.0159165190049975,0.0659116033273941,0.00186111486705756,0.150465705075229,-0.0186424984204409
89131,0.223130417058103,0.0156527684592659,0.468343519208314,-0.0220826850921086,0.0710960778926767,0.0022926387256311,0.164942107405067,-0.0227499516197141
32353,0.225025619534692,0.0155207591811049,0.469202517008889,-0.019151277939506,0.0692008647903695,0.00190246717004937,0.154689163939827,-0.016287434359088
93286,0.214998511381211,0.0159609443503524,0.462613758208358,-0.0326167354459371,0.079227989659076,0.00202042790096545,0.167326744370707,-0.00887076505255559
61833,0.235406811516381,0.0152449684533906,0.477404577077308,-0.00659095404454499,0.058819696569848,0.00211108708888686,0.148873314591879,-0.0312339214521833
67857,0.211417661810196,0.0153816019512847,0.454497464533846,-0.0316621409134539,0.0828088336164691,0.00234825177815508,0.177786265179996,-0.012168597947058
97296,0.216272127611529,0.015769437379443,0.462397389050994,-0.0298531338279354,0.0779543787783724,0.00193345521165681,0.16413609712534,-0.00822733956859534
2365,0.219224783990628,0.0153414362624428,0.461987004388444,-0.0235374364071872,0.0750017061475478,0.0021144107716082,0.165126186224633,-0.0151227739295378
94759,0.206813842109734,0.0155562061070471,0.451269411010203,-0.0376417267907348,0.0874126569834304,0.00237604865043681,0.182950571167376,-0.00812525720051467
57024,0.213642130034031,0.0158353348744664,0.460281110797746,-0.0329968507296847,0.0805843638472669,0.00219422306325207,0.172394044932107,-0.0112253172375737
99304,0.234479362866507,0.0160371103166702,0.482684719143154,-0.0137259934101405,0.0597471290706907,0.00168177140846451,0.140124088526975,-0.0206298303855937
87843,0.214107691124398,0.016116350800178,0.462925491811456,-0.0347101095626599,0.0801188011597868,0.00203831651152472,0.168606703963295,-0.00836910164372133
94780,0.206944104940743,0.0160688870657841,0.455395242908742,-0.0415070330272567,0.0872823865807532,0.00230793064383538,0.181440872811744,-0.0068760996502376
1518,0.217790825007677,0.0153228022071707,0.460405568369426,-0.024823918354072,0.0764356798956551,0.00217365420892696,0.167814031456741,-0.0149426716654306
93268,0.239492664900436,0.0157417776934846,0.485401979026686,-0.00641664922581262,0.0547338347316861,0.00168050988068994,0.135080642412141,-0.0256129729487687
92468,0.235688825403416,0.0151383418044128,0.476838813284909,-0.00546116247807651,0.0585376671281488,0.00191786319685926,0.14437118327691,-0.0272958490206122
8762,0.212188602967445,0.015115958009186,0.453160240774946,-0.028783034840056,0.0820378922421949,0.00223115817987146,0.174617059825572,-0.0105412753411825
48585,0.232882432346421,0.0161846557055911,0.482226949872154,-0.0164620851793117,0.061344056703574,0.00154336248209946,0.138342520457011,-0.0156544070498629
20546,0.219465602981302,0.0154485381403782,0.463073737299894,-0.0241425313372909,0.0747608910417119,0.00213749311082605,0.165375965752025,-0.0158541836686013
10615,0.207395331444178,0.0155644971279152,0.451916035642613,-0.037125372754256,0.0868311404698744,0.00257327822833164,0.186255193637731,-0.012592912697982
66889,0.255018667773751,0.015227011601849,0.496873868318901,0.0131634672286018,0.039207837081608,0.00170996572769526,0.120255742222578,-0.0418400680593616
92465,0.222517480819391,0.0155423253649652,0.466863962004088,-0.0218290003653056,0.0717090182419436,0.00206029557586383,0.160672722150556,-0.0172546856666684
43959,0.217732137379419,0.0153127399633422,0.460267207010959,-0.0248029322521213,0.0764943514411201,0.00226364804052633,0.169745146248601,-0.0167564433663604
57590,0.212798107472738,0.0162358491821493,0.462536662870632,-0.0369404479251557,0.0814283847477518,0.00207610622863727,0.170732788808787,-0.00787601931328354
27097,0.235251201935533,0.0156936859221829,0.480784597250657,-0.0102821933795907,0.0589752916970497,0.00175798744449152,0.141153368915438,-0.0232027855213391
80455,0.238446739725787,0.0150916580972694,0.47922461062894,-0.0023311311773665,0.0557797619946674,0.00214194558060286,0.146489164726984,-0.0349296407376494
7908,0.21722302760447,0.01548192273108,0.461094240822866,-0.0266481856139252,0.0770034761585964,0.00214962177295381,0.167875273328398,-0.0138683210112052
27030,0.218664388994677,0.0162870373152505,0.46879632049812,-0.031467542508767,0.0755621111055462,0.00179940041879707,0.158702490048324,-0.00757826783723173
32733,0.225455015798707,0.0152281262883324,0.467319068632025,-0.0164090370346122,0.06877146388696,0.00196654255486194,0.155687470719101,-0.0181445429451809
5965,0.217365264308251,0.015430776260252,0.460833314727813,-0.0261027861113114,0.0768612268268088,0.00204563019238724,0.165507739146382,-0.0117852854927641
70483,0.226685303998602,0.0152565751799736,0.468775174292039,-0.0154045662948338,0.0675411901489472,0.00201701701110871,0.155565549214002,-0.0204831689161072
16993,0.240262327733824,0.0152624923097295,0.482399139699676,-0.00187448423202796,0.053964167310033,0.00178570008720327,0.136787433069729,-0.0288590984496631
93280,0.225597926533158,0.0156208348246415,0.470560768049428,-0.0193649149831118,0.0686285636003718,0.00207977532443667,0.158011846517924,-0.0207547193171807
79285,0.218323749129882,0.0158139349855369,0.464796019456737,-0.0281485211969726,0.0759027377374587,0.0019047603572569,0.161442544118424,-0.00963706864350648
23434,0.207312959222209,0.0162328928603372,0.457028776630168,-0.0424028581857496,0.0869135457604347,0.00222899992950043,0.17944792553631,-0.00562083401544095
96784,0.202359908497186,0.0162120789762613,0.451915581214015,-0.0471957642196426,0.091866590942578,0.00225770986691533,0.184994994143911,-0.00126181225875507
94332,0.22666089123716,0.015596661178162,0.471434116194933,-0.0181123337206119,0.0675655890775525,0.00195544656530119,0.154236042270508,-0.019104864115403
27020,0.218031376906109,0.0155820726151071,0.462690098990566,-0.0266273451783476,0.0761951043087148,0.00218449406904142,0.167801021204258,-0.0154108125868284
84360,0.223707919771248,0.0156778413472315,0.469117336731489,-0.0217014971889939,0.0705185667282266,0.00207633192461596,0.159827824851362,-0.0187906913949086
65358,0.236693837430559,0.0150746937735429,0.477336342748383,-0.00394866788726589,0.0575326438300603,0.00188992559246697,0.142738696066024,-0.0276734084059036
53950,0.206665992098448,0.0157792479028051,0.452867801677805,-0.039535817480909,0.0875605096875058,0.00208943668154969,0.177151161937732,-0.00203014256272022
9064,0.230238030144075,0.01584240090747,0.476932032314727,-0.016455972026576,0.0639884613336408,0.0018204358793042,0.147613394613502,-0.0196364719462201
53487,0.217241598246166,0.0153416654310617,0.460005631814342,-0.0255224353220091,0.0769849194797692,0.00227546723922199,0.170478842797329,-0.016509003837791
2596,0.236054081735777,0.0149256551388904,0.47550405477384,-0.00339589130228532,0.0581724044314862,0.00227353402150413,0.15162660348672,-0.0352817946237474
24174,0.218612821079043,0.0151627616225648,0.45995723137496,-0.0227315892168742,0.0756136685614472,0.00211349256653415,0.1657185777628,-0.0144912406399059
32432,0.201343385003869,0.0155957410754843,0.446109389832319,-0.0434226198245816,0.0928831111296923,0.00229071066544478,0.186689671089169,-0.000923448829784776
72876,0.215462816874011,0.0153538609955634,0.458323321594558,-0.0273976878465348,0.0787636805438473,0.00235952392744126,0.173968795972106,-0.0164414348844113
13898,0.215591694348879,0.0153845717311379,0.45869496207513,-0.0275115733773719,0.0786347941094498,0.00211425322537795,0.168755916504863,-0.011486328285964
16197,0.222079665813541,0.0152351810514884,0.463999736570624,-0.0198404049435426,0.0721468272080467,0.00214667225320442,0.162956259880052,-0.0186626054639586
35094,0.226715241581064,0.0147147559131236,0.464467484255723,-0.0110370010935947,0.0675112754349007,0.00240152555781113,0.163560021065314,-0.0285374701955131
70746,0.22961817307406,0.0154521283660197,0.473254612898123,-0.0140182667500024,0.0646083281996883,0.00190582676018358,0.150172076473254,-0.0209554200738774
94581,0.196964431537424,0.0155867458645497,0.441659838906039,-0.04773097583119,0.0972620626232329,0.00251180113099442,0.19549128745214,-0.000967162205674346
97652,0.23277947086565,0.0157507425147091,0.478758796756285,-0.0131998550249844,0.061447046158987,0.00162940935913845,0.140562840758953,-0.0176687484409786
63731,0.213067928140529,0.0159051718004977,0.460250173675432,-0.0341143173943744,0.0811585697630882,0.00205499851570939,0.170007836359302,-0.00769069683312611
52466,0.217006846768134,0.0154716993735381,0.46079752753671,-0.0267838340004423,0.0772196408771086,0.00226203434032606,0.170437191635314,-0.0159979098810966
99582,0.197428213650993,0.0162671416628818,0.447407322434823,-0.0525508951328371,0.0967982814640103,0.00236535997939501,0.192121064454038,0.00147549847398318
76289,0.229348218496407,0.015856521797025,0.476152139702514,-0.0174557027097005,0.0648782702805792,0.00183795557514878,0.14890463909537,-0.0191480985342115
23108,0.226582256124884,0.0153540691154378,0.469444406813388,-0.0162798945636202,0.0676442282394233,0.00208480382590497,0.157135501816457,-0.0218470453376106
74428,0.219153667298174,0.015162093483961,0.460492760182337,-0.0221854255859889,0.0750728266440005,0.00235127467648073,0.170111370645061,-0.0199657173570604
90472,0.211158701261022,0.0155040572748861,0.455204183856292,-0.0328867813342482,0.0830677756126338,0.00240731122287187,0.17923215015569,-0.0130965989304219
45817,0.190341516803986,0.0154290915619284,0.433796276206769,-0.0531132425987977,0.103884972338053,0.00278672362540152,0.207350348438637,0.000419596237468511
